text,sentiment
@jimmycarr I've been sat sunbathing in the bombed out church all day and left and missed you,-1
@inrsoul argh. Interested. Time maybe can't go. Maybe.,0
watching chicago. @bambamonline honeyyyy im with you I miss me some hey arnold! and wild thornberrys,-1
Congrats to ALL Graduates! Such a Beautiful thing &amp; Big DEAL! I jus wish i cudve attended My lil man Ryan kdg graduation  Feel verY SAD!,0
Am hating my life at the moment. There's only so many NOs my delicate little mind can take,-1
@MissKarley How did we just get paid and still be broke as hell?! No shopping spree for me today,-1
@SoSimplyMe. I'm sitting here with this girl that urk my nerves damm yo,0
"@krissylin you're a busy Bob, I'm jealous. I'm not sure I can even afford to go meet John de Lancie and Leonard Nimoy",-1
i HATE U.S. history,-1
"well,only one week left of my holidays,sad sad",-1
@Twyst The devil you say!  I've been waiting for the Black Widow in movies and now she won't be awesome at all.,-1
@kirstiealley It'd be nice but soon we'll have to Pay to Tweet,0
"great. my mom is pissed at me, so she sent me to the asbestos filled backroom",0
"@AndresHenriquez thanks for the #ff shoutout -you stuck an extra e in my username tho, so the link doesn't work",0
"@Td_keepsitreal haha awe. Well right now, I could be at home but I have to be here. It's horrible  Lol",0
"aahhh! nyc placements have started to come out, but it looks like upgrades have to wait yet another two weeks for placements! dreadfully",0
"@ceichstaedt I guess it'll work under fusion. Otherwise you'll have to boot directly to Vista just to do some online banking, which sucks",-1
MY PUFFFFY IS LEAVINGGGGGGG  NOOOOOOOOO,-1
I'm going to miss my iMac so much over the next month.,-1
@izzyvideo Izzy!!! So sorry to hear that - what a disaster,-1
Rainy day today.  No car so we're stuck in the house   I needed to go to the post office too...bastards,-1
@awesomeann7 u already took da pic with out me,0
thanks gourmetcook! But cold shower wouldn't help.,-1
@liambrazier I only ever seem to listen to Dirty these days. Most of our CD's are still at Greg's parents,0
"@suziperry @AnnaPhylaxis Oh no matey, did you get ill?  It would be a bit mean of Suzi to be calling you chicken scabs if you're not!",-1
@WillKnott,0
@katieeeian143 you're missing the devil wears prada!!!!! sad...,-1
Sitting in an empty yearbook room.  attempting to figure this asap out lol,1
@ian_watkins Oh my gosh ian i always miss you when your on,-1
@Blue_Rose *hugs* thanks. I don't know how I'm going to fix this if I'm ever going to get my account back.,1
sitting in awe that the price to renew my laptops warranty has doubled in a matter of weeks,-1
"TGIF, too bad the weather sucks...",-1
lousy mofo landlord.   need to focus on kid's packing but cant . nevermind sew sleeping bag,-1
figuring out wats wrong with her she can drink but cant eat  ...,-1
is awake.  Still feeling sick.     But I got the blog done at least. http://plurk.com/p/x17t9,1
is back to revision. Bye bye Hannah  &lt;3,0
Sephora is having a 75% off sale. And I'm so broke  Life isn't fair.,-1
ughhhhhhhhhhhh  :/,-1
@skoosie probably not. I hate when that happens!,-1
Ugh! I can't access through my mobile web!,-1
PSA::::: Being that I've been usuing twiddict- my last 14 tweets have yet to show on the bored. Bare w me.,-1
@lishreece She has her perfect moments. She just broke one of the tiles on the floor in the hallway. I don't find her very perfect now.,0
"@singlemom75 that's the prob, no idea how to meet guys. Met all my exs online &amp; now I've dated that pool dry",0
Just paid my bills now I have no money,-1
@pampian I want to know who is that ??.6  I tried to ask P'KIA but he still not reply me  but now he change his status to 'away',0
"Warhammer 40k: Space Marines 'officially' announced, only for 360 and PS3.  No luck for PC gamers",-1
nomatter how much i sleep am still tired,-1
"Looking out the window, beautiful blue sky, great forecast for the weekend - not good for cinemas",0
@JoeWitless more nightmares?  *huggles*,0
"ok, back to the dentist today. All I want to do is bask in the sun",1
@arulnick I tried that but I can only use import/export for contacts saved locally on my Outlook. Thanks Though,1
I hate being young,-1
@Lealala i no its so warm isnt it!! :O My arms are sore  Bad times. My face is a little red too :S,-1
Good mornin &amp; no u tol twitter LOL but I knew &amp; called u yesterday 2 see if u were okay but no answer  how r u feelin babe?,1
'ss back to the gym project. Finally finished ... Damn filthy hobo's always trying to eat my taco's.  !!   &lt;/3,-1
@RobbieBarnes hmmm they are on offer in Tesco as well but I don't think the wee one next to me will stock them!,0
"@RichardMadeley Oh, final msg - Why didn't you review my boardgame Bookchaseï¿½ when you were on telly? We didn't even get a nice letter..",-1
nomatter how much i sleep am still tired  either going to sleep early or late....,-1
Field day.... Gt class...not winning...,0
loves florida but misses her american friends,0
"So far absolutely perfect. Great view, directly across from the elevators and ice machine and impecible weather. I need my bike.",1
oh when will #gfail end? been on HTML version all day,-1
"michael scofiled Noooooo !!  I hate the writer, director n production",-1
@yerex UGH I HATE QUEUEING,-1
Last night was fun w the lightening and thunder  Today will be in the 90s,1
I really need to lose weight. Anybody wanna be my exercise-buddy?,0
@sapauljoseph me too  chrome's popup blocker is better,0
Where is Teng?,0
i love how nice the weather is today and i am camping tonight! oh and i hate my hair,1
@patrickmanning Yes PM PM you are right,1
@herseyd That happened to me once... only I wasn't drunk. lol,0
@JennyGnow It is sad... I feel bad when I hear it. They look like mid 30's. It's like something u wld see on lifetime,-1
@1Shan no sir...i woulda put honey...but i don't have any,0
@YankeeGirl20 besides I haven't had strep for like 10 years because of that reason. I'm more tired than anything else,-1
Glad to see the sun out in Dublin after a great week in London. Back to work,1
"@the_magician Yes, apnea, but it's not the prob. I'm on meds that might be causing this.  they help otherwise so much, don't want to stop",0
darn it. I did it again.!  keep forgetting that darn &quot;D&quot; for DM's.....,-1
@DonnaSpeaks I dont know  I didnt even realize it was gone  let me put it up again...darn twitter!,-1
"Wanna know a not fun way to wake up? Having a panic attack and not being able to breath for no fucking reason, that fucking sucked",-1
my hubby is staying for one more week in Uzbekistan,0
@jaceypants well piss on that. I can't get into their site @ work nor does it come thru on my phone.,-1
ConGrats to all Graduates! Such a Beautiful thing &amp; Big Deal! I wish i cudve attended my lil man Ryan Kdg Graduation..  Feel verY Sad!,0
"little beetle not feeling any love  Searches are bring up zilch, bar 2 peeps that appear funny !!!",1
WTF rehearsal  off  got to space and room was booked and the  brothers have stuff right after so we cant transfer to another room studio,-1
Well can ya please send some luvin to @JonathanrKnight   im sensing deep fiery anger surrounding his presence right now...,1
Weather sucks!!... It's raining again!!,-1
"wow, EMC's new site is - different",0
"@wrhunt and what did you do last night, I don't recall being invited",0
@PETAEurope OMG!! that is tragic!,0
hates this weather,-1
sooo cloooseee,0
I'm not gonna be here when the new Transformers comes out.... i'll be in Colombia,0
The NVIDIA ION-based Lenovo IdeaPad S12 (  http://is.gd/J6Zy ) is awesome.  Fn key to left of Ctrl makes it non-starter for me though,1
Notion video deleted.,0
Can't play World in Conflict because the computer is running too slow,-1
@DoperahStyles chillin promoting muzik...not eating  lmaao,1
It's a bad start to the day when you're sweating your butt off before 0930 at the range,-1
"Doing my FF later, too busy making up plans for today. Beshie @MissSimone32 @SongzYuuup is gonna be in DC June 5-6 for a bball game.",-1
@AsherUK i wanted to go for my birthday...,1
omg... i want full JB- hey baby song,0
@omarjdavis lolol...i was trying to do that this morning but sadly i couldnt,-1
Damn Latvian beaurocracy. As a non-resident I can't publish my braille highway code. Another blind alley  Woe is me. Anyone speak farsi?,0
Another long walk in the heat... I hate this...,-1
"Spyed Princess Anne today, and listented to all my friends cooking up the perfect evening, Working sucks for me and OB ?",-1
"just watched devil wears prada, and i want to live in new york city more than ever. why must i be so poor",-1
@_hayles are u serious???? you touched his arse? ohmygod u bitch!!! lol aaaaawwwwwww y did u tell me that!!!,-1
@alshepmh yeeeeeessss I can't wait! Too bad I can't drink,-1
off to work! missing out on all the sunshine!,-1
@mileycyrus http://twitpic.com/336u5 - i love her too !!! she shouldve won,1
wants her boo  btw love fhnixon's posts hilarious!!!!,1
Another day I haven't got time to play plus it's raining and chilly And also have a headache - WTH? . . going back to sulking mode.,-1
I'm so pissed off today n sadly.. Can't even share the reason here,-1
Well it's friday and usually the start of something awsome...I'm not sure if that'll be this time around  I gotta shake this,1
Fuck. My arms feel like really sore jell-o,-1
@littlereview Awww!!,1
Last day for our professional interns,0
Demoing with Gary burr!!! So excited to get some &quot;girls&quot; music on tape!! Missing Tayla,1
Just had an iced coffee. Christ that tasted nasty,-1
"Allergies  sun is out, wearing shorts.  Stuck with my advisory the whole day.... This should be boring. Except fun. If people make it fun?",-1
"Working... And attempting to keep squirrels away.............. Squirels 1, jesska 0   I should stick to spiders",-1
@pikalek No html converter on there   Think we're going with  http://bit.ly/3pJNC  'cause it took 5 min. to get working.,0
"@TheYotesDiva You might have too. One of them accused you guys to being &quot;One Sided&quot; on the issue. They're getting way, way out of hand.",-1
@jasonrockz352 aw man im sorry! I have logical reasoning I promise! I had to study in order to tutor my new student! 4give me,-1
"I missed you yesterday, Lacey.    We get to go to granulation tonight, though.",-1
